ince_id,dano_uso_suelo,registros,superficie_dano
783365538,8,1,0.6
783377064,1,1,0.0
783377064,2,1,0.0
783377064,3,1,0.0
783377064,4,1,0.0
783377064,5,1,0.0
783377064,6,1,0.0
783377064,7,1,0.24
783377064,8,1,0.0
783377064,9,1,0.0
783377064,10,1,0.0
783377396,8,1,0.06
783384143,6,1,0.1
783384143,8,1,0.05
783392541,8,1,0.03
783399985,8,1,0.005
783404119,7,1,0.15
783404119,8,1,0.15
783442016,1,1,0.0
783442016,2,1,0.0
783442016,3,1,0.0
783442016,4,1,0.0
783442016,5,1,0.0
783442016,6,1,0.0
783442016,7,1,0.03
783442016,8,1,0.0
783442016,9,1,0.0
783442016,10,1,0.0
783442099,1,1,0.0
783442099,2,1,0.0
783442099,3,1,0.0
783442099,4,1,0.0
783442099,5,1,0.0
783442099,6,1,0.0
783442099,7,1,0.0
783442099,8,1,0.22
783442099,9,1,0.0
783442099,10,1,0.0
783468394,1,1,0.0
783468394,2,1,0.0
783468394,3,1,0.0
783468394,4,1,0.0
783468394,5,1,0.0
783468394,6,1,0.0
783468394,7,1,0.1
783468394,8,1,0.5
783468394,9,1,0.0
783468394,10,1,0.0
783473434,8,1,0.3
783485866,1,1,0.0
783485866,2,1,0.0
783485866,3,1,0.0
783485866,4,1,0.0
783485866,5,1,0.0
783485866,6,1,0.0
783485866,7,1,0.4
783485866,8,1,0.0
783485866,9,1,0.0
783485866,10,1,0.0
783486570,1,1,0.0
783486570,2,1,0.0
783486570,3,1,0.0
783486570,4,1,0.0
783486570,5,1,0.0
783486570,6,1,0.0
783486570,7,1,0.4
783486570,8,1,0.0
783486570,9,1,0.0
783486570,10,1,0.0
783487861,4,1,0.01
783487861,8,1,0.04
783491460,6,1,0.2
783491460,7,1,0.1
783491460,8,1,0.6
783492862,8,1,0.4
783503336,7,1,4.4
783503336,8,1,28.038
783504641,4,1,0.3
783504641,7,1,0.4
783504641,8,1,0.1
783507845,7,1,0.4
783507845,8,1,0.6
783516434,7,1,0.1
783516434,8,1,0.1
783516434,10,1,0.3
783518177,7,1,0.6
783522715,7,1,0.1
783522715,8,1,0.1
783527174,6,1,0.01
783527174,8,1,0.04
783558318,2,1,0.2
783558318,4,1,0.3
783558318,6,1,0.2
783558318,7,1,0.2
783558318,10,1,1.8
783568324,10,1,0.19
783635019,7,1,0.03
783640490,1,1,0.0
783640490,2,1,0.0
783640490,3,1,0.0
783640490,4,1,0.0
783640490,5,1,0.0
783640490,6,1,0.0
783640490,7,1,1.1
783640490,8,1,0.0
783640490,9,1,0.0
783640490,10,1,0.0
783642290,7,1,0.3
783642290,8,1,0.7
783643319,1,1,0.0
783643319,2,1,0.0
783643319,3,1,0.0
783643319,4,1,0.005
783643319,5,1,0.0
783643319,6,1,0.0
783643319,7,1,0.0
783643319,8,1,0.015
783643319,9,1,0.0
783643319,10,1,0.0
783647610,7,1,1.0
783647610,8,1,0.5
783648401,6,1,0.1
783648401,8,1,0.5
783651056,6,1,0.1
783651056,7,1,0.2
783651056,8,1,0.1
783657717,7,1,0.2
783657872,7,1,0.1
783662556,4,1,0.06
783662556,7,1,0.03
783662556,8,1,0.03
783666859,7,1,3.77
783669972,6,1,0.05
783669972,7,1,0.2
783669972,8,1,0.05
783671744,7,1,0.09
783671744,8,1,2.0
783679130,6,1,0.15
783679130,7,1,0.05
783684106,7,1,0.15
783684106,8,1,0.05
783691110,8,1,0.02
783691110,10,1,0.026
783697808,10,1,2.5
783700091,7,1,0.1
783717342,6,1,0.02
783717342,7,1,0.02
783720660,6,1,0.01
783720660,7,1,0.29
783804277,8,1,0.09
783808273,7,1,0.01
783808273,8,1,0.02
783810838,1,1,0.0
783810838,2,1,0.0
783810838,3,1,0.0
783810838,4,1,0.0
783810838,5,1,0.0
783810838,6,1,0.0
783810838,7,1,0.06
783810838,8,1,0.1
783810838,9,1,0.0
783810838,10,1,0.1
783812845,10,1,0.5
783818648,1,1,0.0
783818648,2,1,0.0
783818648,3,1,0.0
783818648,4,1,0.0
783818648,5,1,0.0
783818648,6,1,0.0
783818648,7,1,0.15
783818648,8,1,0.0
783818648,9,1,0.0
783818648,10,1,0.0
783827135,7,1,1.0
783827514,8,1,0.1
783827514,10,1,0.3
783838778,6,1,0.05
783838778,7,1,0.15
783848895,1,1,0.0
783848895,2,1,0.0
783848895,3,1,0.87
783848895,4,1,0.0
783848895,5,1,0.0
783848895,6,1,0.0
783848895,7,1,0.0
783848895,8,1,0.0
783848895,9,1,0.0
783848895,10,1,0.0
783852452,7,1,0.01
783860665,8,1,0.07
783862947,7,1,1.0
783862947,8,1,0.2
783863478,8,1,0.1
783863505,7,1,0.25
783874071,1,1,0.0
783874071,2,1,0.2
783874071,3,1,0.0
783874071,4,1,0.0
783874071,5,1,0.0
783874071,6,1,0.0
783874071,7,1,0.0
783874071,8,1,0.0
783874071,9,1,0.0
783874071,10,1,0.0
783892413,4,1,0.2
783894020,4,1,0.03
783894020,7,1,0.1
783894020,8,1,0.2
783968707,6,1,0.1
783968707,7,1,0.6
783968707,8,1,0.1
783991248,8,1,0.001
783991248,10,1,0.009
783997134,8,1,0.1
783997903,7,1,0.03
783997903,8,1,0.04
784002277,5,1,0.94
784002277,8,1,0.26
784021169,7,1,0.1
784021169,8,1,0.2
784022913,7,1,0.2
784022913,10,1,0.2
784023009,7,1,0.4
784023009,8,1,3.5
784024755,7,1,0.06
784024755,8,1,0.06
784024783,6,1,0.17
784024783,7,1,0.5
784024783,8,1,1.5
784032993,8,1,0.01
784037208,7,1,0.02
784037208,8,1,1.2
784039436,7,1,0.27
784039436,8,1,2.1
784041562,4,1,0.35
784042264,6,1,0.03
784042264,7,1,0.04
784045130,2,1,0.06
784048194,6,1,0.0321
784048194,7,1,0.04
784058036,7,1,0.01
784075449,7,1,0.8
784097995,1,1,0.0
784097995,2,1,0.0
784097995,3,1,0.0
784097995,4,1,0.0
784097995,5,1,0.0
784097995,6,1,0.0
784097995,7,1,0.06
784097995,8,1,0.0
784097995,9,1,0.0
784097995,10,1,0.0
784104143,7,1,0.01
784108536,7,1,0.02
784168408,4,1,0.01
784196992,8,1,0.01
784200989,8,1,0.5
784202004,7,1,1.0
784205649,8,1,0.7
784207646,1,1,0.0
784207646,2,1,0.0
784207646,3,1,0.0
784207646,4,1,0.0
784207646,5,1,0.0
784207646,6,1,0.0
784207646,7,1,0.04
784207646,8,1,0.0
784207646,9,1,0.0
784207646,10,1,0.0
784212444,8,1,0.07
784212444,9,1,0.03
784214469,1,1,0.0
784214469,2,1,0.0
784214469,3,1,0.0
784214469,4,1,0.0
784214469,5,1,0.0
784214469,6,1,0.0
784214469,7,1,0.2
784214469,8,1,0.0
784214469,9,1,0.0
784214469,10,1,0.0
784216572,6,1,3.5
784217964,4,1,0.22
784217964,6,1,0.02
784217964,7,1,0.8
784225203,7,1,0.5
784225203,8,1,1.0
784226647,7,1,0.03
784227283,8,1,0.3
784228550,6,1,0.04
784228550,8,1,0.04
784230558,8,1,1.68
784231728,7,1,0.01
784231728,8,1,0.01
784237661,6,1,0.02
784237661,7,1,0.06
784237661,8,1,0.1
784242364,7,1,0.2
784242364,8,1,0.3
784248666,5,1,0.01
784248666,7,1,0.01
784248666,8,1,0.01
784249569,7,1,1.16
784249569,8,1,3.2
784255501,8,1,0.73
784260124,8,1,0.6
784272780,7,1,0.1
784272780,8,1,0.13
784277102,8,1,0.02
784277102,10,1,0.01
784282618,6,1,0.1
784282618,7,1,0.2
784291798,8,1,0.5
784297664,8,1,0.01
784297664,10,1,0.02
784363230,1,1,0.0
784363230,2,1,0.0
784363230,3,1,0.0
784363230,4,1,0.0
784363230,5,1,0.0
784363230,6,1,0.0
784363230,7,1,0.06
784363230,8,1,0.0
784363230,9,1,0.0
784363230,10,1,0.0
784376476,1,1,0.0
784376476,2,1,0.0
784376476,3,1,0.0
784376476,4,1,0.0
784376476,5,1,0.0
784376476,6,1,0.0
784376476,7,1,4.6
784376476,8,1,0.0
784376476,9,1,0.0
784376476,10,1,0.0
784382287,8,1,0.085
784389066,7,1,0.83
784389066,8,1,1.0
784415045,1,1,0.0
784415045,2,1,0.0
784415045,3,1,0.0
784415045,4,1,1.0
784415045,5,1,0.0
784415045,6,1,0.0
784415045,7,1,0.5
784415045,8,1,0.0
784415045,9,1,0.0
784415045,10,1,0.0
784420647,4,1,1.5
784420647,7,1,0.2
784420647,8,1,0.3
784423234,7,1,0.02
784423234,8,1,0.06
784425466,7,1,0.01
784425814,8,1,0.33
784425814,10,1,0.12
784440921,6,1,0.1
784440921,7,1,0.1
784440921,8,1,0.1
784443116,8,1,0.01
784451347,8,1,0.01
784456838,7,1,0.2
784456838,8,1,0.3
784463088,7,1,0.3
784477936,1,1,0.0
784477936,2,1,0.0
784477936,3,1,0.0
784477936,4,1,0.0
784477936,5,1,0.0
784477936,6,1,0.0
784477936,7,1,0.0002
784477936,8,1,0.0
784477936,9,1,0.0
784477936,10,1,0.0
784478112,10,1,0.001
784506925,5,1,0.27
784506925,6,1,0.05
784506925,7,1,0.05
784506925,8,1,0.1
784596257,7,1,0.15
784596257,8,1,1.0
784597862,2,1,0.2
784597862,8,1,0.1
784599184,7,1,0.2
784599184,8,1,0.8
784620898,8,1,0.15
784625969,8,1,0.14
784634733,4,1,0.6
784635491,8,1,0.3
784642364,7,1,0.01
784642364,8,1,0.06
784651292,7,1,0.33
784651292,8,1,1.0
784651807,6,1,0.05
784651807,8,1,0.25
784656916,8,1,0.03
784659269,4,1,1.1
784659269,7,1,0.7
784659269,8,1,0.5
784675705,7,1,0.02
784680224,8,1,1.0
784685637,8,1,0.01
784707583,5,1,18.2
784707583,6,1,0.5
784707583,7,1,0.5
784707583,8,1,1.0
784722593,6,1,0.03
784726888,4,1,0.01
784726888,6,1,0.03
784726888,7,1,0.01
784770364,6,1,0.018
784770364,7,1,0.009
784770364,8,1,0.003
784790300,7,1,0.01
784814732,7,1,0.7
784814732,8,1,0.1
784817102,7,1,0.12
784817102,8,1,0.07
784820590,6,1,0.05
784820590,7,1,0.05
784820590,8,1,0.2
784826514,8,1,0.08
784841665,8,1,0.01
784856517,7,1,0.1
784856517,8,1,0.02
784857809,8,1,0.01
784859770,1,1,0.0
784859770,2,1,0.0
784859770,3,1,0.0
784859770,4,1,0.0
784859770,5,1,0.0
784859770,6,1,0.0
784859770,7,1,0.08
784859770,8,1,1.0
784859770,9,1,0.0
784859770,10,1,0.0
784867548,7,1,0.3
784867548,10,1,1.0
784868803,7,1,0.01
784869246,8,1,0.2
784873975,7,1,0.1
784873975,8,1,0.2
784875606,6,1,0.0328
784875606,7,1,0.03
784875606,8,1,0.02
784885712,7,1,0.1
784885712,8,1,0.1
784970564,7,1,0.0285
784970564,8,1,0.0285
784989073,6,1,0.15
784989073,7,1,0.15
784992006,7,1,0.01
784992006,8,1,0.01
784992385,8,1,0.02
784992870,7,1,0.3
784996781,4,1,0.02
784996781,7,1,0.05
785000589,8,1,0.1
785005407,7,1,0.1
785005407,8,1,0.08
785006528,8,1,0.05
785011719,10,1,1.0
785013179,8,1,3.78
785017024,7,1,0.1
785017024,8,1,0.5
785019807,6,1,0.02
785019807,8,1,0.08
785020557,7,1,0.1
785022835,10,1,0.6
785022874,7,1,0.7
785022874,8,1,0.2
785026848,7,1,0.7
785026848,8,1,0.1
785027207,6,1,0.03
785027207,7,1,0.04
785045086,7,1,1.0
785048401,7,1,0.02
785059051,7,1,0.02
785062140,10,1,0.6
785073901,6,1,0.1
785073901,7,1,0.1
785073901,8,1,0.3
785105220,10,1,0.01
785111103,1,1,0.0
785111103,2,1,0.0
785111103,3,1,0.0
785111103,4,1,0.0
785111103,5,1,0.0
785111103,6,1,0.0
785111103,7,1,0.2
785111103,8,1,0.0
785111103,9,1,0.0
785111103,10,1,0.0
785155441,7,1,0.1
785155441,8,1,0.2
785166475,8,1,0.2
785168029,6,1,0.21
785168029,7,1,0.13
785169043,7,1,0.14
785169043,8,1,0.04
785173911,1,1,0.0
785173911,2,1,0.0
785173911,3,1,0.0
785173911,4,1,0.0515
785173911,5,1,0.0
785173911,6,1,0.0
785173911,7,1,0.0013
785173911,8,1,0.0
785173911,9,1,0.0
785173911,10,1,0.2026
785179759,6,1,0.5
785179759,8,1,1.5
785187867,6,1,0.49
785187867,7,1,1.95
785193872,8,1,0.4
785195911,7,1,0.1
785195911,8,1,1.3
785196732,4,1,0.004
785196732,7,1,0.012
785199165,7,1,0.2
785199165,8,1,1.4
785206224,7,1,0.03
785206224,8,1,0.01
785207857,8,1,0.4
785209259,4,1,0.03
785209259,7,1,0.02
785209259,8,1,0.06
785216350,7,1,0.03
785216350,8,1,0.3
785219633,8,1,0.2
785224430,8,1,0.67
785240075,7,1,1.25
785240075,8,1,3.75
785297668,1,1,0.0
785297668,2,1,0.0
785297668,3,1,0.0
785297668,4,1,0.0
785297668,5,1,0.0
785297668,6,1,0.0
785297668,7,1,0.0
785297668,8,1,0.0
785297668,9,1,0.0
785297668,10,1,0.01
785300040,1,1,0.0
785300040,2,1,0.0
785300040,3,1,0.0
785300040,4,1,0.0
785300040,5,1,0.0
785300040,6,1,0.0
785300040,7,1,0.0
785300040,8,1,0.01
785300040,9,1,0.0
785300040,10,1,0.0
785318755,1,1,0.0
785318755,2,1,0.0
785318755,3,1,0.0
785318755,4,1,0.0
785318755,5,1,0.0
785318755,6,1,0.0
785318755,7,1,1.0
785318755,8,1,0.0
785318755,9,1,0.0
785318755,10,1,0.0
785338106,10,1,0.8
785347156,8,1,0.2
785350828,6,1,0.2
785350828,8,1,0.3
785361934,8,1,0.01
785363262,4,1,0.05
785374669,8,1,0.3
785377410,8,1,0.2
785383009,7,1,0.3
785383009,8,1,1.2
785393512,7,1,2.0
785393512,8,1,6.0
785397373,4,1,0.02
785397373,8,1,0.08
785399904,7,1,0.1
785399904,8,1,7.0
785401580,5,1,0.05
785401580,7,1,0.05
785413850,7,1,0.01
785429833,1,1,0.0
785429833,2,1,0.02
785429833,3,1,0.0
785429833,4,1,0.0
785429833,5,1,0.0
785429833,6,1,0.0
785429833,7,1,0.0
785429833,8,1,0.0
785429833,9,1,0.0
785429833,10,1,0.0
785429854,7,1,0.002
785429854,8,1,0.008
785429854,10,1,0.002
785444748,6,1,0.3
785444748,8,1,1.2
785521740,7,1,3.0
785521740,8,1,5.0
785522727,1,1,0.0
785522727,2,1,0.0
785522727,3,1,0.14
785522727,4,1,0.0
785522727,5,1,0.0
785522727,6,1,0.0
785522727,7,1,0.0
785522727,8,1,0.0
785522727,9,1,0.0
785522727,10,1,0.0
785527221,7,1,0.01
785527221,8,1,0.01
785531880,8,1,1.6
785542334,1,1,0.0
785542334,2,1,0.0
785542334,3,1,0.0
785542334,4,1,0.0
785542334,5,1,0.0
785542334,6,1,0.0
785542334,7,1,0.88
785542334,8,1,0.0
785542334,9,1,0.0
785542334,10,1,0.0
785543899,8,1,1.5
785554883,6,1,0.7
785554883,7,1,1.0
785554883,8,1,26.0
785569893,8,1,0.0
785570002,7,1,0.01
785572240,1,1,0.0
785572240,2,1,0.0
785572240,3,1,0.0
785572240,4,1,0.0
785572240,5,1,0.0
785572240,6,1,0.0
785572240,7,1,0.05
785572240,8,1,0.0
785572240,9,1,0.0
785572240,10,1,0.0
785576157,6,1,0.2
785576157,8,1,0.8
785578871,7,1,0.4
785578871,8,1,3.0
785583773,7,1,0.05
785583773,8,1,0.05
785583839,1,1,0.0
785583839,2,1,0.0
785583839,3,1,0.0
785583839,4,1,0.0
785583839,5,1,0.0
785583839,6,1,0.0
785583839,7,1,0.0
785583839,8,1,0.018
785583839,9,1,0.0
785583839,10,1,0.0
785590252,1,1,0.0
785590252,2,1,0.0
785590252,3,1,0.0
785590252,4,1,0.1
785590252,5,1,0.0
785590252,6,1,0.0
785590252,7,1,0.1
785590252,8,1,0.2
785590252,9,1,0.0
785590252,10,1,0.0
785595518,7,1,1.3
785595518,8,1,3.0
785596208,8,1,0.01
785597267,7,1,0.075
785597267,8,1,0.075
785601883,4,1,0.05
785601883,7,1,0.15
785604955,8,1,0.1
785606273,7,1,0.02
785606273,8,1,0.01
785607569,7,1,0.01
785610214,8,1,3.2
785619233,8,1,0.04
785622639,4,1,0.3
785622639,6,1,0.5
785622639,7,1,0.5
785622639,8,1,0.2
785627947,6,1,0.1
785627947,8,1,0.2
785698352,1,1,0.0
785698352,2,1,0.0
785698352,3,1,0.0
785698352,4,1,0.0
785698352,5,1,0.0
785698352,6,1,0.0
785698352,7,1,0.46
785698352,8,1,0.0
785698352,9,1,0.0
785698352,10,1,0.0
785719106,8,1,0.01
785729255,6,1,0.4
785729255,7,1,0.2
785729255,8,1,0.4
785731145,7,1,0.1
785731145,8,1,0.2
785731145,10,1,0.9
785745976,1,1,0.6
785745976,4,1,1.5
785745976,7,1,0.9
785755292,4,1,0.4
785755292,7,1,0.2
785772928,1,1,0.0
785772928,2,1,0.0
785772928,3,1,0.0
785772928,4,1,0.0
785772928,5,1,0.0
785772928,6,1,0.0
785772928,7,1,0.6
785772928,8,1,0.0
785772928,9,1,0.0
785772928,10,1,0.0
785773043,1,1,0.0
785773043,2,1,0.0
785773043,3,1,0.0
785773043,4,1,0.0
785773043,5,1,0.0
785773043,6,1,0.0
785773043,7,1,0.03
785773043,8,1,0.0
785773043,9,1,0.0
785773043,10,1,0.0
785775692,7,1,0.1
785782443,4,1,0.1
785782443,7,1,0.1
785782443,8,1,0.1
785789852,8,1,0.001
785790307,10,1,5.0
785796255,7,1,0.01
785797857,7,1,0.22
785797857,8,1,0.3
785799726,6,1,0.05
785799726,7,1,0.05
785799726,8,1,0.1
785799744,3,1,0.16
785799744,4,1,0.5
785799744,7,1,2.5
785799744,8,1,2.0
785800055,1,1,0.1
785800055,8,1,0.1
785809817,8,1,0.8
785811197,6,1,0.5
785811197,7,1,0.06
785812557,6,1,0.005
785812557,8,1,0.005
785819451,7,1,0.2
785825702,1,1,0.07
785825702,2,1,0.0
785825702,3,1,0.0
785825702,4,1,0.0
785825702,5,1,0.0
785825702,6,1,0.0
785825702,7,1,0.01
785825702,8,1,0.12
785825702,9,1,0.0
785825702,10,1,0.0
785825770,3,1,0.05
785825770,10,1,0.1
785839697,1,1,0.0
785839697,2,1,0.12
785839697,3,1,0.0
785839697,4,1,0.0
785839697,5,1,0.0
785839697,6,1,0.0
785839697,7,1,0.0
785839697,8,1,0.0
785839697,9,1,0.0
785839697,10,1,0.0
785841644,7,1,0.1
785841644,8,1,0.05
785841644,10,1,0.05
785843640,8,1,0.1
785851740,4,1,0.2
785851740,7,1,0.6
785851740,8,1,1.2
785866037,1,1,0.0
785866037,2,1,0.0
785866037,3,1,0.0
785866037,4,1,4.8194
785866037,5,1,0.0
785866037,6,1,0.8029
785866037,7,1,2.4101
785866037,8,1,0.0
785866037,9,1,0.0
785866037,10,1,1.1811
785868542,7,1,1.0
785941309,4,1,0.1
785941309,7,1,0.4
785941309,8,1,0.5
785956984,7,1,0.09
785956984,8,1,0.15
785968226,6,1,0.02
785968226,8,1,0.08
785969958,6,1,0.5
785969958,8,1,3.0
785978925,1,1,0.0
785978925,2,1,0.0
785978925,3,1,2.0
785978925,4,1,6.0
785978925,5,1,0.0
785978925,6,1,0.0
785978925,7,1,3.0
785978925,8,1,2.0
785978925,9,1,0.0
785978925,10,1,0.0
785981328,8,1,0.15
785981328,10,1,0.05
785987801,7,1,0.2
785987801,8,1,0.8
785990493,8,1,0.09
785998102,6,1,2.0
785998102,8,1,6.0
786001855,5,1,0.1
786001855,7,1,0.13
786006350,7,1,0.1
786006350,8,1,0.6
786017157,8,1,1.0
786023408,7,1,0.01
786023408,8,1,0.01
786026782,8,1,0.07
786040515,7,1,1.5
786044234,3,1,0.2
786044234,4,1,0.9
786044234,7,1,1.0
786044234,8,1,0.9
786044363,7,1,0.02
786044363,8,1,0.04
786051048,6,1,0.01
786051048,7,1,0.01
786051048,8,1,0.05
786052564,7,1,0.2
786067606,1,1,0.0
786067606,2,1,0.0
786067606,3,1,0.0
786067606,4,1,0.0
786067606,5,1,0.0
786067606,6,1,0.0
786067606,7,1,0.1
786067606,8,1,0.0
786067606,9,1,0.0
786067606,10,1,0.0
786070709,1,1,0.0
786070709,2,1,0.0
786070709,3,1,0.0
786070709,4,1,0.0
786070709,5,1,0.0
786070709,6,1,0.0
786070709,7,1,1.8
786070709,8,1,0.0
786070709,9,1,0.0
786070709,10,1,0.0
786089266,8,1,0.01
786165769,1,1,0.0
786165769,2,1,0.0
786165769,3,1,0.0
786165769,4,1,0.0
786165769,5,1,0.0
786165769,6,1,0.0
786165769,7,1,0.18
786165769,8,1,0.0
786165769,9,1,0.0
786165769,10,1,0.0
786169930,6,1,0.2
786169930,7,1,0.2
786183045,4,1,0.12
786183564,7,1,0.005
786183564,8,1,0.005
786187898,6,1,0.88
786187898,8,1,0.22
786190950,8,1,0.1
786193150,3,1,0.1
786193150,4,1,0.1
786193150,7,1,0.1
786193150,8,1,0.2
786195383,1,1,0.0
786195383,2,1,0.0103
786195383,3,1,0.0
786195383,4,1,0.0
786195383,5,1,0.0
786195383,6,1,0.0
786195383,7,1,0.6258
786195383,8,1,0.0
786195383,9,1,0.0
786195383,10,1,0.7799
786195395,8,1,0.01
786201460,1,1,0.0
786201460,2,1,0.0
786201460,3,1,0.3
786201460,4,1,0.2
786201460,5,1,0.0
786201460,6,1,0.0
786201460,7,1,0.0
786201460,8,1,0.0
786201460,9,1,0.0
786201460,10,1,0.0
786207678,7,1,0.01
786207678,8,1,0.4
786208384,7,1,0.01
786208384,8,1,0.06
786209863,7,1,0.02
786209863,8,1,0.01
786212182,4,1,0.01
786212182,8,1,0.29
786228093,7,1,0.0003
786228093,8,1,0.0007
786230954,4,1,0.03
786230954,8,1,0.07
786232712,7,1,0.03
786232712,8,1,0.02
786233458,7,1,0.025
786233458,8,1,0.025
786249519,7,1,0.1
786249519,8,1,0.2
786251130,6,1,0.01
786251130,7,1,0.1
786251130,8,1,0.6
786254431,8,1,0.9
786254538,8,1,0.5
786261345,7,1,0.01
786265640,8,1,0.01
786335585,7,1,0.3
786335585,8,1,3.4
786340700,1,1,0.1
786343509,7,1,0.01
786343509,8,1,0.01
786345728,1,1,1.0
786347561,6,1,0.01
786347561,8,1,0.1
786348623,1,1,3.0
786348623,2,1,0.0
786348623,3,1,0.0
786348623,4,1,10.0
786348623,5,1,0.0
786348623,6,1,0.0
786348623,7,1,6.0
786348623,8,1,0.0
786348623,9,1,0.0
786348623,10,1,0.0
786351215,1,1,0.0
786351215,2,1,0.0
786351215,3,1,2.0
786351215,4,1,0.3
786351215,5,1,0.0
786351215,6,1,0.0
786351215,7,1,0.0
786351215,8,1,0.0
786351215,9,1,0.0
786351215,10,1,1.0
786357186,8,1,1.0
786358510,8,1,1.9
786361462,1,1,0.7
786361462,4,1,0.7
786361833,4,1,0.1
786361833,7,1,0.1
786361833,8,1,1.3
786362440,8,1,1.7
786363977,6,1,121.967
786363977,7,1,1.468
786363977,8,1,0.508
786364384,4,1,0.0
786364384,7,1,0.0
786364384,8,1,0.0
786364672,4,1,0.2
786364672,7,1,0.5
786364672,8,1,0.5
786371537,7,1,0.18
786371537,8,1,0.4
786371696,1,1,0.0
786371696,2,1,0.0
786371696,3,1,0.0
786371696,4,1,9.3097
786371696,5,1,0.0
786371696,6,1,4.6298
786371696,7,1,6.2736
786371696,8,1,0.0
786371696,9,1,0.0
786371696,10,1,0.7142
786375143,1,1,0.2
786377983,4,1,0.1
786377983,10,1,0.25
786379675,1,1,0.2
786379675,4,1,0.2
786379675,7,1,0.1
786379675,8,1,0.3
786379675,10,1,0.1
786382592,1,1,0.0
786382592,2,1,0.0
786382592,3,1,0.0
786382592,4,1,0.0
786382592,5,1,0.0
786382592,6,1,0.0
786382592,7,1,0.2
786382592,8,1,0.2
786382592,9,1,0.0
786382592,10,1,0.0
786389337,7,1,0.1
786389337,8,1,0.9
786395115,7,1,0.03
786395115,8,1,0.4
786395135,7,1,1.0
786395135,8,1,1.04
786396125,8,1,0.12
786397591,7,1,0.1
786397591,8,1,0.15
786501435,4,1,0.15
786501435,7,1,0.15
786506057,1,1,0.0
786506057,2,1,0.0
786506057,3,1,0.0
786506057,4,1,0.0
786506057,5,1,0.0
786506057,6,1,0.0
786506057,7,1,0.02
786506057,8,1,0.0
786506057,9,1,0.0
786506057,10,1,0.0
786508589,7,1,0.2
786524702,7,1,0.01
786524702,8,1,0.02
786534120,1,1,0.0
786534120,2,1,0.0
786534120,3,1,0.0
786534120,4,1,0.0
786534120,5,1,0.0
786534120,6,1,0.0
786534120,7,1,0.0
786534120,8,1,0.01
786534120,9,1,0.0
786534120,10,1,0.0
786534762,1,1,0.0
786534762,2,1,0.0
786534762,3,1,0.0
786534762,4,1,0.0
786534762,5,1,0.0
786534762,6,1,0.0
786534762,7,1,1.0
786534762,8,1,0.0
786534762,9,1,0.0
786534762,10,1,0.0
786539779,4,1,0.55
786539779,6,1,0.96
786539779,7,1,4.79
786539779,8,1,6.97
786539779,10,1,1.0
786541065,5,1,0.02
786541065,8,1,0.8
786541434,8,1,1.0
786544289,7,1,1.0
786544289,8,1,3.0
786549643,7,1,0.1
786549643,8,1,1.9
786551731,8,1,3.7
786551731,10,1,0.1
786552565,8,1,0.01
786554108,7,1,6.0
786554108,8,1,18.83
786555957,10,1,1.5
786558142,7,1,2.0
786558142,8,1,5.0
786565752,8,1,0.08
786565810,4,1,0.3
786565810,7,1,0.2
786568064,4,1,0.15
786568064,6,1,0.15
786568064,7,1,0.4
786568064,8,1,0.3
786572146,6,1,0.1
786572146,8,1,0.3
786574330,4,1,0.15
786574330,7,1,0.1
786574330,8,1,0.03
786576133,1,1,4.05
786576133,2,1,0.0
786576133,3,1,0.0
786576133,4,1,0.0
786576133,5,1,0.0
786576133,6,1,0.0
786576133,7,1,1.69
786576133,8,1,0.0
786576133,9,1,0.0
786576133,10,1,0.0
786580658,8,1,0.03
786587014,8,1,4.5
786587118,6,1,2.0
786587118,7,1,4.0
786587118,8,1,12.0
786590863,8,1,0.5
786590972,6,1,0.57
786590972,7,1,0.57
786590972,8,1,0.33
786591053,8,1,0.01
786594515,1,1,0.0
786594515,2,1,0.0
786594515,3,1,2.0
786594515,4,1,0.0
786594515,5,1,0.0
786594515,6,1,1.5
786594515,7,1,1.0
786594515,8,1,0.0
786594515,9,1,0.0
786594515,10,1,0.0
786599672,8,1,0.36
786599851,6,1,1.0
786599851,8,1,17.0
786600997,6,1,0.5
786600997,7,1,0.5
786600997,8,1,0.7
786601077,7,1,0.21
786601077,8,1,0.01
786605523,4,1,0.02
786605523,7,1,0.04
786605523,8,1,0.32
786617208,6,1,11.0
786617208,7,1,2.0
786623323,3,1,1.0
786623323,4,1,0.3
786623323,7,1,1.0
786623323,8,1,1.5
786623911,8,1,0.067
786626878,1,1,0.1
786626878,4,1,0.5
786629994,8,1,0.3
786634113,10,1,0.33
786637388,7,1,0.07
786637388,8,1,0.03
786640374,8,1,1.0
786646567,1,1,0.0
786646567,2,1,0.0
786646567,3,1,0.0
786646567,4,1,0.0
786646567,5,1,0.0
786646567,6,1,0.0
786646567,7,1,0.5
786646567,8,1,0.7
786646567,9,1,0.0
786646567,10,1,0.0
786669329,6,1,0.01
786669329,7,1,0.02
786670538,9,1,0.5
786675327,7,1,0.01
786727468,6,1,0.8
786727468,7,1,1.0
786727468,8,1,1.2
786736328,1,1,0.0
786736328,2,1,0.0
786736328,3,1,0.0
786736328,4,1,6.6525
786736328,5,1,0.0
786736328,6,1,0.0566
786736328,7,1,4.5459
786736328,8,1,0.0
786736328,9,1,0.0
786736328,10,1,2.2551
786753819,1,1,0.0
786753819,2,1,0.0
786753819,3,1,0.0
786753819,4,1,0.0
786753819,5,1,0.0
786753819,6,1,0.0
